,track_id,artist_id,artist_name,artist_popularity,artist_followers,artist_genres,instrumentalness,duration_ms,time_signature,acousticness,speechiness,energy,loudness,tempo,key,valence,danceability,liveness
1458,3n3jaN92szlVyGhfHzA4AB,3tlt5onLwIKTuaOAyI6ytC,Dense & Pika,43,13403,,0.068,371383,4,0.0251,0.202,0.604,-9.978,124.01,9,0.212,0.878,0.0418
1459,4kOiHfFiRbYvfIqPXLQKjj,0WSSKmoRbxqLf3MnXInQ2J,Max Cooper,50,54999,"deep melodic euro house,microhouse,minimal techno,tech house",0.839,320482,4,0.0361,0.0383,0.817,-9.044,120.013,8,0.419,0.785,0.115
1460,56Oyajufk49phvZHXne2pH,6EROUCmvQtSuBUkZ9nNOOO,Amotik,25,3586,minimal dub,0.87,379100,4,0.0727,0.0641,0.835,-7.524,134.002,1,0.154,0.64,0.105
1461,65vbNUjzcoktZeva7nmFU8,4nhvb6x9ZhPiYCzrHDNia9,Daphni,45,38325,"alternative dance,bass music,deep house,electronic,float house,future garage,indietronica,microhouse,minimal techno,outsider house,tech house,wonky",0.00106,266954,4,0.00184,0.0637,0.663,-7.801,116.014,2,0.592,0.815,0.424
1462,1omHCWuWEH9TV0SmZiiLev,0oGnYXdjbDTggEWk0ckmQU,Andy Hart,35,3875,deep soul house,0.311,349796,4,0.0174,0.23,0.609,-9.463,117.981,0,0.776,0.872,0.294
1463,0oiQOlTEVd5JTMGPJ12TDN,1uiEZYehlNivdK3iQyAbye,Tom Misch,73,329643,indie r&b,0.785,395538,4,0.0618,0.0561,0.612,-12.817,124.001,2,0.366,0.757,0.136
1464,7zc0EXwVyhwsWmZgFaSOTl,5vfEaoOBcK0Lzr07WN8KaK,Darius,55,80466,"filter house,nu disco",0.796,323027,4,0.458,0.0475,0.578,-7.508,85.961,11,0.132,0.373,0.0842
1465,66hLWtkrv53rFKZseItS8W,3iOvXCl6edW5Um0fXEBRXy,The xx,74,2996067,"downtempo,dream pop,indietronica",0.924,500985,4,0.0031,0.0577,0.863,-7.496,125.981,0,0.261,0.673,0.164
1466,0DSIv9DJruGLaRRLKKgit3,0kEfub5RzlZOB2zGomqVSU,Gil Scott-Heron,53,121539,"conscious hip hop,funk,jazz funk,soul",0.0186,343867,4,0.00692,0.135,0.56,-9.099,140.022,11,0.146,0.791,0.0794
1467,3b9MUQ7uiQHhU420B6f8Ta,1PTEiCpkzNkLNgMi1LL8JR,Laurence Guy,46,9967,"deep house,deep soul house,float house,minimal tech house",0.893,404630,4,0.000224,0.0378,0.529,-12.111,121.004,7,0.714,0.805,0.0844
1468,1TIBMsOQof1RI7vPxVGxNu,6M6LWvHKgBle8SUtSpq6SU,iamalex,45,3592,chillhop,9.56e-05,260164,4,0.0801,0.358,0.699,-8.406,121.966,3,0.351,0.977,0.0837
1469,78DmEChc2Y3x7aXxC2hRrR,6pJY5At9SiMpAOBrw9YosS,Folamour,47,14058,"chicago house,deep house,disco house,float house,lo-fi house,minimal tech house",0.184,476026,4,0.0447,0.125,0.686,-11.031,116.986,10,0.921,0.741,0.099
1470,63q00iBHNwXJLJ7PHOURV5,46g2NeMi2Pq1yRP3CHnov8,Pappenheimer,38,13840,,0.907,513488,4,0.000145,0.0383,0.957,-5.826,129.004,4,0.0393,0.747,0.255
1471,3uMkitcUnMcB8b3mHfAsbl,64kN9EkSTHYhda2FupL0KI,Blawan,36,22087,"bass music,detroit techno,dub techno,electro,float house,fluxwork,footwork,future garage,mandible,microhouse,minimal dub,minimal tech house,minimal techno,outsider house,tech house,techno",0.921,390386,4,0.259,0.057,0.774,-13.293,127.987,2,0.204,0.796,0.107
1472,7mJW2H2lf6NmjGYh5xNtJq,64kN9EkSTHYhda2FupL0KI,Blawan,36,22087,"bass music,detroit techno,dub techno,electro,float house,fluxwork,footwork,future garage,mandible,microhouse,minimal dub,minimal tech house,minimal techno,outsider house,tech house,techno",0.903,384660,4,0.0284,0.0492,0.459,-16.491,120.016,1,0.113,0.615,0.168
1473,6W3ZedJWncZXcNqacwGpY3,64kN9EkSTHYhda2FupL0KI,Blawan,36,22087,"bass music,detroit techno,dub techno,electro,float house,fluxwork,footwork,future garage,mandible,microhouse,minimal dub,minimal tech house,minimal techno,outsider house,tech house,techno",0.86,395386,3,0.00873,0.0967,0.778,-11.315,127.978,11,0.103,0.784,0.194
1474,2g59JB9QuAFFMxUVUUEoRq,6Y1nACvxtuuTjKx2b4Rwmb,Vessels,41,22486,post-rock,0.0178,216976,4,0.104,0.0919,0.94,-4.481,127.983,1,0.123,0.472,0.33
1475,6l9YOkb1DBafYngYMQXqTJ,2AR42Ur9PcchQDtEdwkv4L,Floating Points,49,104758,"bass music,chamber psych,deep house,electronic,float house,future garage,indietronica,microhouse,ninja,wonky",0.924,201398,3,0.01,0.125,0.586,-12.57,125.012,8,0.542,0.844,0.0872
1476,0bdxBqNoEPVsG5x7yMQNOA,3TzNpFDqhGU4DFqpqj5g1P,Cottam,8,753,,0.892,455681,4,0.00688,0.0453,0.772,-9.562,111.984,10,0.381,0.669,0.447
1477,6G6hqIQIFUeivT3igWNqpq,7kzGWqwdYaFGTsQNlAGX0V,Deejay Astral,19,583,,0.021,287363,3,0.00481,0.101,0.9,-4.228,122.924,11,0.705,0.772,0.261
1478,7wcCTrqmu3Hxzq0NzY4EBU,2SJ3xpG9fseCPIqePAGp6o,Andrew Ashong,40,6362,indie jazz,0.799,308280,4,0.766,0.0282,0.374,-8.407,132.013,9,0.588,0.727,0.103
1479,3boO8V8sT6jSktZpRHnsdb,6X8lhZ7YaRUBlOsOYimlyD,Kiasmos,59,116675,"chamber pop,compositional ambient,electronic,icelandic electronic,icelandic pop,indietronica,microhouse,minimal techno",0.866,361160,4,0.0563,0.0417,0.63,-13.105,124.983,1,0.293,0.69,0.111
1480,6NPSpeeT78E9VYEG8BOzgz,3KOHpygRuo1ruQAbEneR3t,George FitzGerald,60,60173,"bass music,deep house,future garage,indietronica",0.872,292933,4,0.467,0.0269,0.643,-7.877,112.955,2,0.0867,0.667,0.105
1481,4tW5tlFb2Lz65fljaL0NU2,0QHE12vY7nnGUbYtHyNk5k,Shawn O'Sullivan,0,93,,0.847,369000,4,0.000407,0.066,0.833,-10.927,135.032,8,0.2,0.753,0.0913
1482,16s445Ui3N1SLID83MlnAH,0gusqTJKxtU1UTmNRMHZcv,Dizzee Rascal,68,225611,"bassline,grime,hip hop,house,pop rap,rap",4.86e-06,232107,4,0.143,0.306,0.809,-6.365,153.001,6,0.587,0.657,0.697
1483,4rIteo6vx4HT1075pFWFUE,0gusqTJKxtU1UTmNRMHZcv,Dizzee Rascal,68,225611,"bassline,grime,hip hop,house,pop rap,rap",0.0,179267,4,0.331,0.241,0.728,-5.512,144.948,11,0.391,0.746,0.13
1484,7y4CcNKgJsknubOWw415LJ,6c1mQ2UILx4tgd7zMQApyE,Subjected,25,5058,minimal dub,0.904,382357,4,0.269,0.0573,0.487,-14.88,122.995,7,0.15,0.725,0.159
1485,30mSD7Yqjd1OauO76kBF9H,6ZHeg2Op5ZkNppXbNLSglj,Willaris. K,39,6032,"aussietronica,australian indie",0.0128,293189,4,0.0318,0.216,0.801,-3.587,118.468,9,0.0942,0.574,0.23
1486,7HwjvjGnewY4FBbWCNtCMW,2AR42Ur9PcchQDtEdwkv4L,Floating Points,49,104758,"bass music,chamber psych,deep house,electronic,float house,future garage,indietronica,microhouse,ninja,wonky",0.344,421272,4,0.0662,0.0349,0.449,-9.853,145.649,5,0.0669,0.194,0.26
1487,12KVKv8OyA4mjlrVr4CbHf,7DQ8fX4Fbi43HaesfrVYpO,Hatiras,27,1654,,0.834,361967,4,0.000224,0.0649,0.435,-7.175,121.992,11,0.229,0.943,0.126
1488,2vlmuBYeohEjw6opMDezmk,47yoe54A38qmHti0GlTPXR,Porter Ricks,18,5891,minimal techno,0.11,443079,4,0.351,0.239,0.5,-12.221,117.038,10,0.479,0.957,0.111
1489,2gDCLusEGzqg1aaCKQE2D9,2CdjCDLB5fDLsF8fRwk6Pm,Avatism,25,3573,,0.844,432987,4,0.256,0.0397,0.808,-9.955,119.996,1,0.192,0.678,0.117
1490,6dt4onXRbOR3alkzI8uH4y,4qG1qjeHfkASTdyRGbLWbV,FJAAK,40,14425,"float house,minimal dub,techno",0.87,261672,4,0.0762,0.0813,0.578,-9.899,126.986,1,0.0848,0.776,0.376
1491,2k9Pa3aL7Z1Zgwki1moZPh,4e801k57TbF9QXCRgnyBsv,Aleckxis Jaina,1,9,,0.586,285000,4,0.356,0.0933,0.924,-5.59,133.967,5,0.794,0.821,0.0865
1492,4irKrwnYM62wPvEuUAqJPV,3Vtee3KyeK7Yx49Lya7rDP,Vegomatic,4,79,,0.452,124240,4,0.836,0.0365,0.677,-4.339,100.155,2,0.712,0.757,0.102
1493,56hFwZGsqUjuv2D766KfKa,48C2RLG6w7o4jAJjCJKZM8,Shigeto,46,70113,"bass music,future garage,indie jazz,indietronica,intelligent dance music,ninja,wonky",0.832,448307,4,0.129,0.0985,0.413,-13.664,114.007,1,0.274,0.875,0.219
1494,1zRcvYxJxwxCPEyo0qGGbO,6Y1nACvxtuuTjKx2b4Rwmb,Vessels,41,22486,post-rock,0.856,226306,4,0.00154,0.0492,0.868,-5.526,120.032,1,0.111,0.53,0.46
1495,3AVyKOmMgvRjsC576xWw78,1JV4iC1UhplRE8RFr8Q9n9,Paradis,53,48844,"filter house,french indie pop,french indietronica,nu disco",0.654,220853,4,0.00412,0.0506,0.796,-7.273,113.007,11,0.553,0.72,0.112
1496,5vWy90WX1eyfFUxnKcKSY9,2o7L9DNcmzocYll1o0GGTU,Leon Vynehall,49,36808,"bass music,chamber psych,deep house,electronic,float house,fluxwork,future garage,indie jazz,indie r&b,indietronica,microhouse,minimal tech house,outsider house,tech house",0.762,449266,4,0.00151,0.0818,0.916,-10.356,120.002,10,0.562,0.693,0.0503
1497,7FtIMd6wpyPq2wG9121lXt,56HBXB2JoYhf04oMeko90l,Mark Broom,29,6279,"minimal dub,tech house,techno",0.883,359440,4,0.0962,0.0837,0.633,-10.302,128.004,7,0.0633,0.778,0.587
1498,2UTp0mvIBTcmvJZh4Mn8LV,6Y1nACvxtuuTjKx2b4Rwmb,Vessels,41,22486,post-rock,0.909,354250,4,0.207,0.0352,0.38,-15.448,127.997,10,0.0522,0.547,0.113
1499,5dSy5qLi93Ih4gp6xkmSlj,37j7tcvJMvkQiDBPnHHanF,Happa,18,2234,,0.661,420300,4,0.0011,0.056,0.832,-7.657,123.983,9,0.547,0.685,0.0789
1500,1lST9WUEocyaAhGr0WBmgf,7Eu1txygG6nJttLHbZdQOh,Four Tet,63,278818,"alternative dance,electronic,indietronica,intelligent dance music,microhouse,new rave,nu jazz,trip hop",0.864,395861,4,0.0395,0.063,0.74,-8.58,127.004,11,0.166,0.794,0.134
1501,2V81uU68IlvA9oNfGhPFdw,2o7L9DNcmzocYll1o0GGTU,Leon Vynehall,49,36808,"bass music,chamber psych,deep house,electronic,float house,fluxwork,future garage,indie jazz,indie r&b,indietronica,microhouse,minimal tech house,outsider house,tech house",0.903,216052,4,0.413,0.0335,0.64,-9.941,162.029,8,0.101,0.469,0.164
1502,7Llu8SZBe5UuhJn4Jos5Qt,710FHFQeXKC6dZGCxt7kQh,Yussef Kamaal,46,47880,"contemporary jazz,indie jazz",0.583,274253,4,0.626,0.0927,0.591,-10.814,92.49,6,0.235,0.483,0.124
1503,49kql46iqQqfXr9v7ActL7,6Y1nACvxtuuTjKx2b4Rwmb,Vessels,41,22486,post-rock,0.0215,238500,4,0.00522,0.0561,0.9,-5.068,119.912,0,0.263,0.447,0.319
1504,11q2zIH1VbYx6XbF8LS9Br,2ab9RnpJv9cwzuznOPQaIf,Persian Empire,20,3317,,0.66,240009,4,0.566,0.105,0.588,-10.91,140.061,3,0.354,0.707,0.0755
1505,4fLg1IVUDt56VqTQzdx1f8,2pTCZ9C1fXdaVlv6d5EIXM,Chrome Sparks,54,79845,"chillwave,indie r&b,indietronica,shimmer psych,vapor soul,vapor twitch,vaporwave",0.735,140357,4,0.00694,0.0469,0.489,-10.007,85.142,10,0.571,0.496,0.136
1506,5XjMiEdwKwdhBp3IpbJJeE,7yxi31szvlbwvKq9dYOmFI,Jon Hopkins,64,228307,"ambient,compositional ambient,electronic,fourth world,indietronica",0.00475,561693,4,0.0374,0.351,0.766,-6.979,115.014,10,0.34,0.703,0.295
1507,4bgwi31bvmv2MTNayYe3jb,2exkZbmNqMKnT8LRWuxWgy,Moderat,61,372424,"alternative dance,electronic,indietronica,microhouse,minimal techno,new rave",0.883,604040,4,0.13,0.0695,0.601,-10.606,115.014,1,0.19,0.823,0.587
1508,2Q026Koev3Ix9mV6unnYO4,2exkZbmNqMKnT8LRWuxWgy,Moderat,61,372424,"alternative dance,electronic,indietronica,microhouse,minimal techno,new rave",0.036,231009,3,0.157,0.305,0.518,-8.52,119.912,8,0.741,0.718,0.0741
1509,0uWHS4k3dA4w5PQszKaZOp,2exkZbmNqMKnT8LRWuxWgy,Moderat,61,372424,"alternative dance,electronic,indietronica,microhouse,minimal techno,new rave",0.919,378366,4,0.0786,0.0397,0.541,-10.785,110.938,5,0.0365,0.596,0.709
1510,5rUxT3YcOuyjiDzvjXpJDV,1Ma3pJzPIrAyYPNRkp3SUF,Ross from Friends,55,40841,"deep house,float house,fluxwork,indie r&b,lo-fi house",0.344,365969,4,0.112,0.05,0.635,-12.192,115.005,2,0.254,0.793,0.45
1511,30DWdX9NQEdfJ07vfGReOt,5NPL2jGG32a4LCnu4koPL7,Bruxas,45,2650,,0.842,372000,4,0.0795,0.073,0.867,-10.439,109.997,11,0.982,0.785,0.0555
1512,4xZNRIiWsgKZ51dHDvOfh1,13vr2QqzoWOWDyaAZDuEGO,Kenny Segal,39,6693,chillhop,0.858,225605,4,0.0415,0.0313,0.484,-11.547,143.114,11,0.0431,0.635,0.242
1513,3HEn14GqygLCNfroOnYiZb,5RTLRtXjbXI2lSXc6jxlAz,Ravyn Lenae,66,129540,"escape room,indie r&b,neo soul,r&b",0.000557,217013,4,0.729,0.318,0.465,-7.662,120.172,4,0.386,0.778,0.107
1514,26gFv7jAGPFlNFRrbRsrPt,6M4bgltwQx5CEEUqnfKBTP,Detboi,10,974,fidget house,0.513,326922,5,0.0327,0.346,0.948,-3.796,112.082,7,0.349,0.594,0.127
1515,4cFvEaXTdtwfijW9ocyvcO,0AEi1DK5ehyvkZzOUlqEVz,Tiger & Woods,36,10533,nu disco,0.36,489057,4,0.0035,0.0336,0.829,-6.64,106.012,1,0.497,0.697,0.105
1516,46lbp1Pg4IyQPSVwT9n6up,1qsa20MWDjV9QI93zn2i2s,Cid Rim,38,5684,"bass trip,future garage,wonky",0.88,207000,4,0.109,0.0337,0.398,-11.221,129.927,1,0.185,0.558,0.21
1517,3p5XH29nCwnCCa4dURF1Gz,3758ZYkL9uiug7nHTQNWcP,Tom Demac,35,3665,minimal tech house,0.653,363871,4,2.72e-05,0.0376,0.737,-11.535,123.875,9,0.0513,0.281,0.478
1518,3Hzmgl9onwDR9vUEp9NFZ6,1iwseab2dozTUHoF5taAdf,Jarami,52,6008,,0.896,210248,4,0.223,0.094,0.637,-8.251,121.025,0,0.38,0.809,0.0975
1519,5lh1mNwzlKP2nUqOuNf3tv,6S5jf5noKu0JJjLLVUCZqP,Joker,42,18753,"bass music,dubstep,wonky",0.000808,255429,4,0.0783,0.238,0.828,-3.535,139.979,10,0.499,0.801,0.689
1520,4teIbCGADOYxzU9XzElvnQ,6nS5roXSAGhTGr34W6n7Et,Disclosure,75,1469483,"house,pop",0.0302,376271,4,0.00201,0.146,0.577,-10.022,115.979,10,0.513,0.811,0.32
1521,2ZQx9RDqZxX9i8SeO5SP3s,5ffMSKGQRhetAjBjEgkRun,DJ Mehdi,41,25187,filter house,0.929,347853,4,0.0287,0.208,0.701,-6.214,125.999,6,0.101,0.924,0.0698
1522,2vfSCFvMbpf4hwxt22Wx7b,5Ho1vKl1Uz8bJlk4vbmvmf,Amelie Lens,51,93388,"electra,minimal techno,tech house",0.901,393740,4,0.00548,0.0377,0.845,-12.017,128.009,1,0.198,0.736,0.111
1523,5nJwEVvMZ72PHB892njtOg,50bQnv15LNmaH27jodquYw,Lewis Fautzi,26,3882,"dark minimal techno,minimal dub",0.859,304000,5,0.429,0.0435,0.823,-10.822,127.983,1,0.032,0.79,0.106
1524,6xTSXB9aXvk3Xy4FioT7fn,0F8XN0Feguc0boKbBwNWNv,KINK,17,148,,0.897,465351,4,0.00732,0.129,0.513,-7.573,125.021,4,0.431,0.842,0.105
1525,5PQG2puNyXguTnKuL7V5F4,7A1Ir22gsWMnzUXnt4nhYi,DJ Dozia,9,232,,0.9,522772,4,0.172,0.0926,0.893,-8.044,125.004,1,0.328,0.702,0.107
1526,0PsRgONXsGQIiZtPexeonY,7qKjoXJornKJBClL7kucsZ,JD. Reid,40,2487,uk alternative hip hop,4.42e-05,215277,4,0.0211,0.443,0.57,-9.81,135.156,3,0.617,0.563,0.138
1527,6eUI9whoneSaDw7ov7piND,3ohd0JKCnX1hSO6VinMe7A,Black Rose,31,1277,"polynesian pop,rock kapak",0.00293,475941,4,0.0404,0.122,0.608,-9.413,123.999,2,0.204,0.853,0.111
1528,0YdcXvrAeEUDbbI9UrsX8H,6EROUCmvQtSuBUkZ9nNOOO,Amotik,25,3586,minimal dub,0.883,446080,4,0.00023,0.0535,0.752,-10.619,131.03,8,0.12,0.763,0.0902
1529,49LK3b5bTD5n6qZjGKV2VG,2hkqsduWRzgUFdK5iHLv8M,Malin,21,82,,0.859,467442,4,0.000905,0.0545,0.865,-10.499,132.001,10,0.27,0.793,0.0724
1530,6iw2pC9DP6bDAgrvzwBXIW,3AhwIUus3pIaA3CvYBEtpy,Richie Hawtin,38,142800,"detroit techno,microhouse,minimal techno,tech house,techno",0.823,405067,4,0.0042,0.0782,0.78,-11.275,133.101,0,0.222,0.791,0.0541
1531,3rzBv64nkFthBaIfyAbpCs,6yCdWsTDt4Dmb5GMZd5QLb,Kink,49,27582,"chicago house,deep house,disco house,float house,house,microhouse,minimal tech house,minimal techno,tech house,techno",0.875,310239,4,0.242,0.0517,0.533,-13.219,125.011,5,0.111,0.663,0.112
1532,2NRRrr8ylDK38KD3Ffbw4K,53wZLCnhshZKDRs3uopFBc,Jai Paul,46,76875,,0.000982,210001,4,0.745,0.441,0.389,-6.709,89.962,1,0.521,0.665,0.326
1533,5vuWc0lyXIpIXDe7uB4DSU,1y0ssbInZWj0DPbdqpJTA6,Garren Sean,37,2621,,0.00434,200579,4,0.192,0.0485,0.495,-6.111,121.144,7,0.639,0.824,0.122
1534,4WBvI8OncysTUYGIP06YO5,6qpqZ3WrlWDhS95XoAEN2A,Concept Neuf,25,161,cumbia funk,0.823,258876,4,0.052,0.0463,0.649,-12.772,118.993,4,0.827,0.803,0.111
1535,23YgtDE6f4HZErTLZQjyPb,6yCdWsTDt4Dmb5GMZd5QLb,Kink,49,27582,"chicago house,deep house,disco house,float house,house,microhouse,minimal tech house,minimal techno,tech house,techno",0.637,340933,4,0.000134,0.0929,0.808,-7.217,125.005,7,0.585,0.754,0.0666
1536,1divptdjcWXvF1aflfTQnw,484sZUYmnRXN84zmk3GY1n,St Germain,56,126826,"acid jazz,downtempo,electro swing,electronic,nu jazz,trip hop",0.169,416566,4,0.07,0.0363,0.807,-8.963,118.028,8,0.557,0.621,0.0737
1537,36pupjx4pzlOqckaQq7jUy,1qo9Fb4nYgez0Hpfi2RuiV,Dark Sky,43,15816,"bass music,float house,future garage,microhouse",0.839,351373,4,0.00766,0.0451,0.967,-6.442,123.003,5,0.477,0.749,0.0843
1538,5l68Valb6ffOrE9kYghzsz,5gqhueRUZEa7VDnQt4HODp,Nils Frahm,69,274246,"chamber pop,compositional ambient,focus,fourth world,neoclassical",0.926,319538,3,0.957,0.0393,0.184,-25.749,62.406,10,0.0718,0.102,0.14
1539,1KGSPAeX3UIhhjIhB7AKnF,5gqhueRUZEa7VDnQt4HODp,Nils Frahm,69,274246,"chamber pop,compositional ambient,focus,fourth world,neoclassical",0.898,498000,4,0.862,0.0324,0.23,-12.791,149.76,0,0.0742,0.217,0.725
1540,4ZQw6sdGJmNwRvfVeXnUa0,5gqhueRUZEa7VDnQt4HODp,Nils Frahm,69,274246,"chamber pop,compositional ambient,focus,fourth world,neoclassical",0.719,285477,4,0.913,0.0394,0.642,-15.554,145.517,2,0.363,0.546,0.109
1541,0HFFneMr99sutUSpfbK5TL,6Y1nACvxtuuTjKx2b4Rwmb,Vessels,41,22486,post-rock,0.00968,240000,4,0.183,0.0839,0.807,-7.583,131.912,6,0.14,0.307,0.09
1542,0RlKABs8P7Wzlof5Qn7lFw,3758ZYkL9uiug7nHTQNWcP,Tom Demac,35,3665,minimal tech house,0.891,410945,4,0.000818,0.0466,0.62,-10.452,121.987,1,0.383,0.8,0.0582
1543,28YKNnoOAGxLXPNYknmEGd,6r0kwDQDm9xYvIJRzkPFGU,Sam Irl,15,991,,0.867,366147,4,0.00698,0.0327,0.805,-9.319,119.976,5,0.559,0.743,0.124
1544,7cfjIJJTlXNTbMJav2m0qy,20bB5IFRjHw1EIAHvZ3tgd,Anthony Naples,30,5523,"float house,outsider house",0.559,226699,4,0.37,0.0635,0.847,-8.943,119.985,4,0.313,0.784,0.651
1545,55CPt0iX8f2IZvWeGNt0YH,6FtSCON62H1CEJtN39y9yI,Bjarki,35,11523,"float house,icelandic electronic,minimal dub",0.926,295915,1,0.00098,0.0599,0.693,-7.949,130.013,2,0.114,0.797,0.106
1546,4BXsb3l6H3IJByRYS7PgMi,2hmhdVW7jKsHtxp0vrTkkA,Endlec,19,2829,minimal dub,0.914,293855,4,0.00586,0.134,0.954,-8.491,134.97,6,0.207,0.808,0.127
1547,30j9jXBMszQT5PduiehYyM,4yHhv6i379P2rMHJJtrefQ,Moerbeck,18,2861,minimal dub,0.893,429677,4,0.00366,0.0815,0.659,-10.701,123.997,1,0.211,0.753,0.113
1548,1OQxIU8lP3EayTbLrzkI3q,4p6tJH9lhIEDRZT1rcNjyz,The Keepsakes,10,597,,0.887,377786,4,0.191,0.0868,0.95,-8.375,130.007,4,0.398,0.735,0.101
1549,4cTW1QdgCJiqE1Pvreb80L,1u7DsNFbakULvxnDGtMm90,Enrico Sangiuliano,52,40222,"minimal techno,tech house",0.905,453120,4,0.0016,0.0375,0.625,-6.428,125.012,1,0.439,0.788,0.299
1550,3KxHVE8rYsmLufDBkDhB2j,40Ojab0UtVQFjA76qXr8Ot,Apparat,53,171605,"chamber pop,electronic,glitch,minimal techno",0.0237,317458,4,0.365,0.0267,0.459,-12.313,90.124,4,0.0889,0.337,0.264
1551,0MLZgxAe28WhMLIepQ48f9,4jGpKAmwvU263l0tUh4xKU,Joris Voorn,50,65692,"microhouse,minimal techno,tech house,techno",0.906,410664,4,0.039,0.051,0.755,-9.044,121.994,5,0.73,0.75,0.203
1552,4dgfqMo1pSYMuvBr7sVNVy,3IUdSUxRiKdLL7e7BJgzYv,Harry Wolfman,30,1470,lo-fi house,0.733,358972,4,0.297,0.0947,0.809,-9.461,123.029,5,0.335,0.765,0.103
1553,5nR1FL7koznk1OkRpjuZsH,0eebKLG13kCWzqNI1LItJe,Big Dope P,34,1252,,0.429,261036,4,0.0208,0.0756,0.61,-6.059,140.103,2,0.298,0.71,0.232
1554,114ujdGSsiHKbDIO7MVH16,5mFKYdmiYwNJTDtSzgFyQx,Andy Shauf,54,59458,"canadian folk,chamber pop,deep new americana,folk-pop,freak folk,indie folk,saskatchewan indie",0.00012,234564,4,0.0637,0.0499,0.361,-8.858,129.989,5,0.517,0.843,0.295
1555,46zMfAycgHfH8mq7cm25zX,5mFKYdmiYwNJTDtSzgFyQx,Andy Shauf,54,59458,"canadian folk,chamber pop,deep new americana,folk-pop,freak folk,indie folk,saskatchewan indie",0.0638,205525,4,0.226,0.0842,0.409,-11.409,124.082,8,0.69,0.898,0.114
1556,3dsd09qrt34YuS6NPbQtYq,5mFKYdmiYwNJTDtSzgFyQx,Andy Shauf,54,59458,"canadian folk,chamber pop,deep new americana,folk-pop,freak folk,indie folk,saskatchewan indie",0.00266,231839,4,0.378,0.0278,0.33,-8.756,135.116,9,0.232,0.572,0.126
1557,2JmSACdJ7Zyl8qF2EznNyV,6efHwxKHYxrL0CTK4IMES5,Biogen,17,533,icelandic electronic,0.919,378183,3,0.037,0.0302,0.497,-10.537,99.966,1,0.146,0.497,0.324
1558,3o7797cMXTVKnTuEqR2AuW,3aOH5KvTuMD5COYEt7GaUg,Davina,27,810,,0.0921,269107,4,0.0566,0.0413,0.7,-11.699,128.307,8,0.419,0.693,0.124
1559,6NtpDQounqLQOrZsXo9oHt,3xlkiDlNGdmuNg01x7SVJd,Phil France,39,3929,,0.95,252000,4,0.777,0.0394,0.0738,-18.029,119.939,11,0.137,0.503,0.112
1560,1EeQHHp960pAVWWKGVeVcr,1gR0gsQYfi6joyO1dlp76N,Justice,65,720452,"alternative dance,dance-punk,electro house,electronic,filter house,indietronica,new rave",0.75,276961,4,0.00489,0.0553,0.516,-6.535,116.975,1,0.664,0.829,0.064
1561,7pz85TDgSWcaZg0Buue9Rn,3hteYQFiMFbJY7wS0xDymP,Gesaffelstein,66,196969,"destroy techno,electro house",0.911,356728,4,0.00828,0.0531,0.785,-5.982,126.024,1,0.087,0.738,0.0974
1562,1dYgLp3mxWLqcTCAAGl4zv,3BabSt7gaZbAYdZWhcttRN,Siri Svegler,17,423,,0.27,281796,4,0.00567,0.071,0.697,-10.427,118.009,4,0.672,0.747,0.103
1563,5deoYz5St27JCzXko31Tkv,4Hl6TEQAFgH0XrZq4f8okX,Session Victim,48,22551,"balearic,chicago house,deep disco house,deep house,deep soul house,float house,indie jazz,microhouse,minimal tech house,nu disco,tech house",0.942,325446,4,0.00265,0.0432,0.817,-12.013,120.985,6,0.45,0.569,0.103
1564,41RqmvNPvscXZTfswdh7TE,2ffi5jpoJUZy24fTeNsFMa,Hidden Spheres,45,10371,"deep house,deep soul house,float house,indie jazz,lo-fi house,tech house",0.507,305308,4,0.846,0.0399,0.273,-14.002,120.002,1,0.411,0.783,0.101
1565,6DNBziEP6Vd7J3OY9Xgp22,5Rr15NSbi1Xjno1AEP9u21,Dan Croll,50,91718,"indietronica,shimmer pop",0.000255,208876,4,0.00286,0.0317,0.883,-6.996,130.041,9,0.761,0.658,0.119
1566,0KGiUCH6bBSkM8SRUjGkTF,5Rr15NSbi1Xjno1AEP9u21,Dan Croll,50,91718,"indietronica,shimmer pop",0.000572,204436,4,0.000499,0.0305,0.804,-6.21,97.535,0,0.493,0.55,0.0788
1567,0VT3YnlxQ56RaqFvVXNydT,5Rr15NSbi1Xjno1AEP9u21,Dan Croll,50,91718,"indietronica,shimmer pop",0.00159,216089,4,0.00385,0.0409,0.687,-9.353,144.906,5,0.704,0.603,0.0578
1568,2atbjVr7SebYrSd18YuYmc,5Rr15NSbi1Xjno1AEP9u21,Dan Croll,50,91718,"indietronica,shimmer pop",0.017,232356,4,0.296,0.0385,0.656,-7.832,89.99,9,0.518,0.63,0.0798
1569,3uIaNfIvKmPR5UtNvLMgMY,6olWbKW2VLhFCHfOi0iEDb,Hudson Mohawke,49,86618,"bass music,scottish hip hop,wonky",0.0,141828,4,0.402,0.427,0.563,-8.123,131.964,2,0.625,0.808,0.639
1570,43UyaH32A71UHxLzeRQG1m,3PHeRud25vIfvIChlwBMlC,Sorrow,42,12623,"chillstep,future garage,substep,vapor twitch,wave",0.649,294052,3,0.514,0.0729,0.629,-8.771,136.84,3,0.146,0.47,0.072
